system:index,builtup,elevation,ntl,patch_id,.geo,lon,lat,ookla_tests,avg_d_kbps,avg_u_kbps,avg_lat_ms,label_confidence,ntl_quartile,stratum
2251,0.0,5242.446480358552,0.2310657769058284,patch_192251,"{""type"":""Point"",""coordinates"":[90.26000000000084,29.899999999999856]}",90.26000000000084,29.899999999999856,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4928,0.0,4698.892684780544,0.2571653972840482,patch_184928,"{""type"":""Point"",""coordinates"":[93.68000000000097,28.999999999999858]}",93.68000000000097,28.999999999999858,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3716,0.1768702013908429,688.2382923986012,0.2142794540590492,38716,"{""type"":""Point"",""coordinates"":[78.3669794146382,22.323241468149348]}",78.3669794146382,22.323241468149348,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
48,0.0,183.19042733693743,0.1781016458371984,patch_150048,"{""type"":""Point"",""coordinates"":[96.80000000000109,24.73999999999988]}",96.80000000000109,24.73999999999988,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1769,0.0,5066.375482398128,0.2574491297228057,patch_221769,"{""type"":""Point"",""coordinates"":[90.14000000000084,33.49999999999983]}",90.14000000000084,33.49999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1124,0.0,574.1919307547093,0.2052150855077511,51124,"{""type"":""Point"",""coordinates"":[80.6005403201359,22.383607979108742]}",80.6005403201359,22.383607979108742,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1719,0.8202508598017401,387.110176006474,0.259019017606618,26719,"{""type"":""Point"",""coordinates"":[76.73708361873446,21.357377292799]}",76.73708361873446,21.357377292799,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
927,0.0,4693.930219305499,0.2311197802005053,patch_210927,"{""type"":""Point"",""coordinates"":[89.0600000000008,32.17999999999983]}",89.0600000000008,32.17999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
654,18.2071524270844,181.26701020302983,0.1731884995023332,patch_110654,"{""type"":""Point"",""coordinates"":[94.76000000000101,19.939999999999912]}",94.76000000000101,19.939999999999912,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2418,0.0,761.7386202606023,0.2588601225444177,patch_252418,"{""type"":""Point"",""coordinates"":[69.32000000000004,37.27999999999981]}",69.32000000000004,37.27999999999981,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3240,,0.0,0.1582437545166011,patch_028240,"{""type"":""Point"",""coordinates"":[79.76000000000045,9.919999999999977]}",79.76000000000045,9.919999999999977,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
402,36.18339640307417,42.39499863457261,0.2393383507192849,70402,"{""type"":""Point"",""coordinates"":[90.92321369419291,26.126331658591337]}",90.92321369419291,26.126331658591337,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2625,0.0,5157.932759673774,0.2517251078067113,patch_227625,"{""type"":""Point"",""coordinates"":[87.26000000000073,34.21999999999982]}",87.26000000000073,34.21999999999982,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
49,0.0,269.67156611293063,0.1768347279389194,patch_150049,"{""type"":""Point"",""coordinates"":[96.8600000000011,24.73999999999988]}",96.8600000000011,24.73999999999988,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4697,0.0,0.0,0.157782245007855,patch_114697,"{""type"":""Point"",""coordinates"":[71.66000000000014,20.479999999999908]}",71.66000000000014,20.479999999999908,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2093,0.0,4809.899625748501,0.232057540086349,patch_197093,"{""type"":""Point"",""coordinates"":[85.58000000000067,30.499999999999847]}",85.58000000000067,30.499999999999847,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1878,0.0,339.4153167311413,0.2022953940529032,patch_126878,"{""type"":""Point"",""coordinates"":[94.04000000000099,21.919999999999902]}",94.04000000000099,21.919999999999902,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1638,0.0,5552.026670048736,0.248198410280028,patch_221638,"{""type"":""Point"",""coordinates"":[82.28000000000054,33.499999999999815]}",82.28000000000054,33.499999999999815,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3413,,,0.1642354368712091,patch_118413,"{""type"":""Point"",""coordinates"":[87.98000000000076,20.899999999999903]}",87.98000000000076,20.899999999999903,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3636,0.0,4453.826893440035,0.2287303405567851,patch_203636,"{""type"":""Point"",""coordinates"":[94.400000000001,31.279999999999834]}",94.400000000001,31.279999999999834,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1845,0.0,70.33592788213336,0.2591951270552791,1845,"{""type"":""Point"",""coordinates"":[70.7004325227947,23.89277075309366]}",70.7004325227947,23.89277075309366,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1297,0.0,153.2953207313294,0.244124862474228,1297,"{""type"":""Point"",""coordinates"":[70.33823345703831,26.971462812022892]}",70.33823345703831,26.971462812022892,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3157,1.3629394604033136,254.7206192372396,0.1958142918898907,23157,"{""type"":""Point"",""coordinates"":[76.25415153105928,11.45726949545794]}",76.25415153105928,11.45726949545794,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1411,0.0,1213.6765433037924,0.2480837521047791,patch_191411,"{""type"":""Point"",""coordinates"":[69.38000000000005,29.839999999999844]}",69.38000000000005,29.839999999999844,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
957,0.0,183.15354740001183,0.1883571332574897,patch_155957,"{""type"":""Point"",""coordinates"":[97.10000000000112,25.459999999999873]}",97.10000000000112,25.459999999999873,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1071,0.0,2334.537620377858,0.2467150611187165,patch_211071,"{""type"":""Point"",""coordinates"":[68.18,32.239999999999824]}",68.18,32.239999999999824,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4793,0.0,150.06602643376098,0.2478935092613894,patch_169793,"{""type"":""Point"",""coordinates"":[71.18000000000012,27.199999999999864]}",71.18000000000012,27.199999999999864,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4901,0.0,,0.1568958809130034,patch_014901,"{""type"":""Point"",""coordinates"":[76.46000000000032,8.299999999999988]}",76.46000000000032,8.299999999999988,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1142,0.0,5587.889894673711,0.221807881689303,patch_196142,"{""type"":""Point"",""coordinates"":[87.56000000000074,30.379999999999846]}",87.56000000000074,30.379999999999846,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
566,0.0,3872.085941903723,0.2472356340450439,50566,"{""type"":""Point"",""coordinates"":[80.41944078725771,30.110521381911525]}",80.41944078725771,30.110521381911525,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2411,0.0,0.0,0.2275893777531,patch_102411,"{""type"":""Point"",""coordinates"":[72.50000000000017,18.97999999999992]}",72.50000000000017,18.97999999999992,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2261,,,0.1655465826875815,patch_017261,"{""type"":""Point"",""coordinates"":[70.4600000000001,8.599999999999989]}",70.4600000000001,8.599999999999989,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2168,0.0,4589.570797501588,0.2485651289393182,patch_222168,"{""type"":""Point"",""coordinates"":[84.56000000000063,33.55999999999983]}",84.56000000000063,33.55999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1399,0.0,4350.104154809334,0.2316476933031941,patch_186399,"{""type"":""Point"",""coordinates"":[93.38000000000096,29.17999999999985]}",93.38000000000096,29.17999999999985,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
136,0.0,2747.274622712604,0.1862266422072744,patch_170136,"{""type"":""Point"",""coordinates"":[91.76000000000091,27.199999999999864]}",91.76000000000091,27.199999999999864,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2765,0.0,4205.202974832485,0.239317726177036,patch_227765,"{""type"":""Point"",""coordinates"":[95.66000000000105,34.21999999999982]}",95.66000000000105,34.21999999999982,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1080,,,0.1590500627963521,patch_026080,"{""type"":""Point"",""coordinates"":[68.24000000000001,9.679999999999977]}",68.24000000000001,9.679999999999977,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3317,7.052439048901574,468.60615440274967,0.2647755902675429,48317,"{""type"":""Point"",""coordinates"":[79.93650869958253,22.26287495718995]}",79.93650869958253,22.26287495718995,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2379,6.12216521092006,1114.109866436881,0.2512900980465874,patch_157379,"{""type"":""Point"",""coordinates"":[93.86000000000098,25.639999999999876]}",93.86000000000098,25.639999999999876,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3688,0.0,333.9217797482386,0.2606756169487279,63688,"{""type"":""Point"",""coordinates"":[85.00729562017194,24.375702840768835]}",85.00729562017194,24.375702840768835,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
935,0.0,1747.9077366833023,0.2139301087394042,patch_185935,"{""type"":""Point"",""coordinates"":[95.06000000000104,29.119999999999855]}",95.06000000000104,29.119999999999855,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4608,,,0.2571324129801859,patch_119608,"{""type"":""Point"",""coordinates"":[71.12000000000012,21.079999999999906]}",71.12000000000012,21.079999999999906,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4720,0.0,3263.677301923448,0.2552682995381015,patch_244720,"{""type"":""Point"",""coordinates"":[79.76000000000045,36.31999999999981]}",79.76000000000045,36.31999999999981,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4089,0.0,1111.9616399038084,0.19878131935617,74089,"{""type"":""Point"",""coordinates"":[94.00190575312219,27.816593965454445]}",94.00190575312219,27.816593965454445,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2878,0.0,2903.084617747503,0.2598070187674794,patch_222878,"{""type"":""Point"",""coordinates"":[68.12000000000002,33.67999999999982]}",68.12000000000002,33.67999999999982,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4287,0.0,1293.835417036993,0.234297859552715,74287,"{""type"":""Point"",""coordinates"":[94.18300528600037,24.617168884606425]}",94.18300528600037,24.617168884606425,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2061,0.0,359.84695739348393,0.1987202007310433,72061,"{""type"":""Point"",""coordinates"":[92.73420902297482,22.62507402294633]}",92.73420902297482,22.62507402294633,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2292,0.0,4505.217397035837,0.2222139877590857,patch_192292,"{""type"":""Point"",""coordinates"":[92.72000000000094,29.899999999999853]}",92.72000000000094,29.899999999999853,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1448,0.0,527.0186356404133,0.227273567563831,patch_141448,"{""type"":""Point"",""coordinates"":[82.64000000000055,23.719999999999885]}",82.64000000000055,23.719999999999885,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4239,,,0.2276473859580674,patch_119239,"{""type"":""Point"",""coordinates"":[78.5000000000004,21.019999999999904]}",78.5000000000004,21.019999999999904,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1942,0.0,4199.371469194313,0.2563721317889001,patch_186942,"{""type"":""Point"",""coordinates"":[96.44000000000108,29.239999999999853]}",96.44000000000108,29.239999999999853,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3270,0.0,4849.090335707018,0.230438637908751,patch_213270,"{""type"":""Point"",""coordinates"":[82.04000000000053,32.47999999999984]}",82.04000000000053,32.47999999999984,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3295,2.326071470972338,1134.599726938146,0.1992083185822782,73295,"{""type"":""Point"",""coordinates"":[93.4586071544876,24.375702840768835]}",93.4586071544876,24.375702840768835,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1036,0.0,371.0938521368581,0.2139608409695146,patch_106036,"{""type"":""Point"",""coordinates"":[83.36000000000058,19.39999999999991]}",83.36000000000058,19.39999999999991,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2076,,,0.165448337029971,patch_092076,"{""type"":""Point"",""coordinates"":[72.32000000000016,17.719999999999924]}",72.32000000000016,17.719999999999924,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
197,11.12644092903128,856.7215754790438,0.2367112627202176,patch_185197,"{""type"":""Point"",""coordinates"":[80.30000000000047,29.059999999999853]}",80.30000000000047,29.059999999999853,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2306,0.0,355.0209805565537,0.2454637263822295,patch_147306,"{""type"":""Point"",""coordinates"":[79.88000000000045,24.439999999999884]}",79.88000000000045,24.439999999999884,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2619,0.0,1563.2424754147207,0.1869931464202001,patch_142619,"{""type"":""Point"",""coordinates"":[93.86000000000098,23.839999999999886]}",93.86000000000098,23.839999999999886,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1750,7.230184434575181,1079.3257374473944,0.1966766871878519,patch_166750,"{""type"":""Point"",""coordinates"":[95.24000000000103,26.779999999999866]}",95.24000000000103,26.779999999999866,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
798,0.0,1108.856139159039,0.2505156758909478,patch_230798,"{""type"":""Point"",""coordinates"":[71.00000000000011,34.639999999999816]}",71.00000000000011,34.639999999999816,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2884,0.0,4742.009032798528,0.2413959839888891,patch_217884,"{""type"":""Point"",""coordinates"":[93.20000000000095,33.01999999999983]}",93.20000000000095,33.01999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1635,0.0,9.951304278352572,0.2281150866718187,patch_146635,"{""type"":""Point"",""coordinates"":[69.14000000000006,24.37999999999988]}",69.14000000000006,24.37999999999988,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
0,0.0,0.6915058147709241,0.2021004472914143,0,"{""type"":""Point"",""coordinates"":[68.2254055734594,23.651304709256074]}",68.2254055734594,23.651304709256074,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
607,1.767368790954379,259.9348657419848,0.2488247519981388,50607,"{""type"":""Point"",""coordinates"":[80.47980729821711,17.91648616811339]}",80.47980729821711,17.91648616811339,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1,0.0,5131.588073972504,0.2460526973091948,patch_205001,"{""type"":""Point"",""coordinates"":[87.74000000000075,31.45999999999983]}",87.74000000000075,31.45999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1187,,,0.1860758799807307,patch_031187,"{""type"":""Point"",""coordinates"":[79.46000000000043,10.279999999999976]}",79.46000000000043,10.279999999999976,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
835,0.0,4505.586433139748,0.2255661416455685,patch_210835,"{""type"":""Point"",""coordinates"":[83.54000000000059,32.17999999999983]}",83.54000000000059,32.17999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3803,0.0,4648.360605677322,0.2586130102282521,patch_223803,"{""type"":""Point"",""coordinates"":[94.10000000000099,33.739999999999824]}",94.10000000000099,33.739999999999824,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1575,0.0,5252.16421021289,0.2321112462777954,patch_201575,"{""type"":""Point"",""coordinates"":[88.82000000000079,31.03999999999984]}",88.82000000000079,31.03999999999984,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2497,0.0,386.5194018103111,0.1776829008209464,patch_152497,"{""type"":""Point"",""coordinates"":[96.14000000000107,25.03999999999988]}",96.14000000000107,25.03999999999988,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2720,0.0,5203.567366650386,0.2515121069467338,patch_222720,"{""type"":""Point"",""coordinates"":[88.16000000000076,33.61999999999983]}",88.16000000000076,33.61999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1125,0.0,4649.932957135918,0.2592317530648462,patch_206125,"{""type"":""Point"",""coordinates"":[96.14000000000107,31.579999999999842]}",96.14000000000107,31.579999999999842,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3516,0.0153452685421994,936.6357416879796,0.189001598305689,patch_038516,"{""type"":""Point"",""coordinates"":[76.40000000000032,11.17999999999997]}",76.40000000000032,11.17999999999997,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1004,0.0,281.16225133802675,0.2005222627410394,76004,"{""type"":""Point"",""coordinates"":[96.11473363670109,27.997693498332637]}",96.11473363670109,27.997693498332637,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4215,0.0,4917.180304627578,0.2528377954526047,patch_219215,"{""type"":""Point"",""coordinates"":[84.50000000000063,33.19999999999982]}",84.50000000000063,33.19999999999982,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4560,,,0.1592891329737985,patch_004560,"{""type"":""Point"",""coordinates"":[75.9200000000003,7.039999999999996]}",75.9200000000003,7.039999999999996,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1777,0.0,4803.176239255416,0.2558218294829584,patch_196777,"{""type"":""Point"",""coordinates"":[96.14000000000107,30.43999999999984]}",96.14000000000107,30.43999999999984,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2557,4.3777697927895565,162.39332055735224,0.181638419609998,patch_147557,"{""type"":""Point"",""coordinates"":[94.94000000000104,24.439999999999884]}",94.94000000000104,24.439999999999884,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4915,0.0,4157.489390691423,0.2617910461664672,patch_219915,"{""type"":""Point"",""coordinates"":[96.9800000000011,33.25999999999983]}",96.9800000000011,33.25999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1213,,0.0,0.1817335078420852,patch_026213,"{""type"":""Point"",""coordinates"":[76.22000000000031,9.679999999999978]}",76.22000000000031,9.679999999999978,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1930,1.3501828734992445,628.3199292359066,0.2173312385859399,patch_141930,"{""type"":""Point"",""coordinates"":[82.04000000000053,23.779999999999884]}",82.04000000000053,23.779999999999884,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
38,0.0,700.1460021668473,0.2374868897171863,30038,"{""type"":""Point"",""coordinates"":[77.22001570640964,8.861509524203878]}",77.22001570640964,8.861509524203878,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1221,0.0,2517.476523157671,0.2487086823240638,patch_236221,"{""type"":""Point"",""coordinates"":[71.66000000000014,35.29999999999981]}",71.66000000000014,35.29999999999981,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3397,0.0,4781.43725079654,0.2616940347566135,patch_218397,"{""type"":""Point"",""coordinates"":[94.460000000001,33.07999999999983]}",94.460000000001,33.07999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3737,28.0980833397998,78.62896717622411,0.2452826486528844,73737,"{""type"":""Point"",""coordinates"":[93.76043970928458,26.729996768185305]}",93.76043970928458,26.729996768185305,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1628,0.0,3.896179119979227,0.2048968366981993,patch_146628,"{""type"":""Point"",""coordinates"":[68.72000000000003,24.37999999999988]}",68.72000000000003,24.37999999999988,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2479,0.0,4567.056731202159,0.2052330020795566,patch_202479,"{""type"":""Point"",""coordinates"":[84.0200000000006,31.159999999999844]}",84.0200000000006,31.159999999999844,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
963,0.0,4389.078139840724,0.2435479813500397,patch_215963,"{""type"":""Point"",""coordinates"":[96.02000000000106,32.77999999999983]}",96.02000000000106,32.77999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4584,0.0,1616.457927931391,0.2300446088204579,patch_174584,"{""type"":""Point"",""coordinates"":[92.96000000000095,27.73999999999986]}",92.96000000000095,27.73999999999986,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2744,,,0.1570737292912483,patch_082744,"{""type"":""Point"",""coordinates"":[73.2800000000002,16.579999999999934]}",73.2800000000002,16.579999999999934,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3249,0.3526900256574728,444.85220894804365,0.2206871381541445,58249,"{""type"":""Point"",""coordinates"":[82.83410122563362,22.685440533905723]}",82.83410122563362,22.685440533905723,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2320,0.0,2.9214449655722987,0.2309809388362912,patch_137320,"{""type"":""Point"",""coordinates"":[71.12000000000012,23.239999999999892]}",71.12000000000012,23.239999999999892,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
112,0.0,4728.560903714484,0.223927164107894,patch_200112,"{""type"":""Point"",""coordinates"":[89.60000000000083,30.859999999999836]}",89.60000000000083,30.859999999999836,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4301,0.0,2693.818993421738,0.2582246503855555,patch_254301,"{""type"":""Point"",""coordinates"":[93.74000000000098,37.4599999999998]}",93.74000000000098,37.4599999999998,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2953,0.0,4969.848894668403,0.2318097698108295,patch_202953,"{""type"":""Point"",""coordinates"":[82.94000000000057,31.21999999999984]}",82.94000000000057,31.21999999999984,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1720,0.0,4485.975975055874,0.2508767365731977,patch_231720,"{""type"":""Point"",""coordinates"":[96.80000000000109,34.699999999999825]}",96.80000000000109,34.699999999999825,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1096,0.0,483.7166944255957,0.1857311901707717,patch_101096,"{""type"":""Point"",""coordinates"":[82.16000000000054,18.79999999999992]}",82.16000000000054,18.79999999999992,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
249,0.0,5349.568749546145,0.2480312775284597,patch_220249,"{""type"":""Point"",""coordinates"":[87.50000000000074,33.31999999999982]}",87.50000000000074,33.31999999999982,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4730,0.0,5338.987649191719,0.228797967396682,patch_189730,"{""type"":""Point"",""coordinates"":[86.6000000000007,29.599999999999852]}",86.6000000000007,29.599999999999852,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1335,0.0,4882.397314015656,0.2476914570024017,patch_216335,"{""type"":""Point"",""coordinates"":[88.82000000000079,32.83999999999983]}",88.82000000000079,32.83999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
541,,,0.1572258460180133,patch_120541,"{""type"":""Point"",""coordinates"":[68.06,21.1999999999999]}",68.06,21.1999999999999,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2971,0.0,156.49577930383106,0.193363766382554,patch_152971,"{""type"":""Point"",""coordinates"":[95.06000000000104,25.099999999999877]}",95.06000000000104,25.099999999999877,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3054,0.0,2871.093787660849,0.2345938449686044,patch_173054,"{""type"":""Point"",""coordinates"":[89.72000000000082,27.55999999999986]}",89.72000000000082,27.55999999999986,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1050,0.0,303.55649011138894,0.1818888596887823,51050,"{""type"":""Point"",""coordinates"":[80.6005403201359,17.916486168113387]}",80.6005403201359,17.916486168113387,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2945,0.0,5108.953464460478,0.2205325678774287,patch_182945,"{""type"":""Point"",""coordinates"":[92.78000000000095,28.75999999999986]}",92.78000000000095,28.75999999999986,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
929,0.0,3491.9765199400194,0.2585815147142161,patch_185929,"{""type"":""Point"",""coordinates"":[94.70000000000101,29.119999999999855]}",94.70000000000101,29.119999999999855,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2446,0.0,5075.70943200981,0.2635853883594606,patch_177446,"{""type"":""Point"",""coordinates"":[87.56000000000074,28.099999999999856]}",87.56000000000074,28.099999999999856,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1488,0.0,440.2013157387042,0.2279663918061301,patch_171488,"{""type"":""Point"",""coordinates"":[84.32000000000062,27.379999999999864]}",84.32000000000062,27.379999999999864,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
985,0.0,5709.658140834569,0.2533896201732949,patch_200985,"{""type"":""Point"",""coordinates"":[82.94000000000057,30.97999999999984]}",82.94000000000057,30.97999999999984,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1972,0.0,4554.002014787426,0.2184625677075821,patch_206972,"{""type"":""Point"",""coordinates"":[87.92000000000075,31.69999999999984]}",87.92000000000075,31.69999999999984,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2636,0.0,5067.532964466639,0.263442043601445,patch_227636,"{""type"":""Point"",""coordinates"":[87.92000000000075,34.21999999999982]}",87.92000000000075,34.21999999999982,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3922,0.0,4402.942977190876,0.2606829985327895,patch_218922,"{""type"":""Point"",""coordinates"":[96.44000000000109,33.13999999999983]}",96.44000000000109,33.13999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2682,0.0,2730.951661409813,0.2530160256395938,patch_212682,"{""type"":""Point"",""coordinates"":[76.28000000000031,32.41999999999984]}",76.28000000000031,32.41999999999984,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2656,0.0,714.3025524628681,0.188432684260562,72656,"{""type"":""Point"",""coordinates"":[93.03604157777181,23.590938198296673]}",93.03604157777181,23.590938198296673,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3751,3.691439105887773,2504.672370088719,0.2031293931132193,patch_183751,"{""type"":""Point"",""coordinates"":[82.10000000000055,28.87999999999985]}",82.10000000000055,28.87999999999985,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2017,0.0,4552.223817567568,0.2452246418529759,patch_212017,"{""type"":""Point"",""coordinates"":[95.42000000000104,32.29999999999983]}",95.42000000000104,32.29999999999983,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3744,0.0,2124.8728614951947,0.1692751551346859,patch_168744,"{""type"":""Point"",""coordinates"":[96.80000000000109,27.019999999999868]}",96.80000000000109,27.019999999999868,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1088,,,0.1612783987940147,patch_026088,"{""type"":""Point"",""coordinates"":[68.72000000000003,9.679999999999978]}",68.72000000000003,9.679999999999978,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
3246,0.0,4778.866409980562,0.248043992715271,patch_198246,"{""type"":""Point"",""coordinates"":[95.72000000000105,30.619999999999845]}",95.72000000000105,30.619999999999845,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
499,0.0,5232.242671388457,0.2592175024555104,patch_230499,"{""type"":""Point"",""coordinates"":[82.58000000000055,34.57999999999981]}",82.58000000000055,34.57999999999981,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
2566,34.29233098267667,652.3072972558637,0.2121089790740282,patch_177566,"{""type"":""Point"",""coordinates"":[94.76000000000101,28.09999999999986]}",94.76000000000101,28.09999999999986,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
1960,0.0,4940.140404952967,0.2563035164102119,patch_236960,"{""type"":""Point"",""coordinates"":[86.4800000000007,35.35999999999981]}",86.4800000000007,35.35999999999981,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
4770,0.0,5344.436880106404,0.2453535991050367,patch_184770,"{""type"":""Point"",""coordinates"":[84.20000000000061,28.999999999999858]}",84.20000000000061,28.999999999999858,0.0,,,,confirmed_negative,Q2,confirmed_negative_Q2
